Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,49,C6,GLC,3,-5.73,-7.654,5.672,C,353.0,2,61.8,b,d,glcp,glc,P
HETATM,50,OH2,GLC,3,-1.089,-5.425,3.209,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,51,OH3,GLC,3,-2.173,-7.855,2.167,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,52,OH4,GLC,3,-4.938,-8.3,2.757,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,53,O5,GLC,3,-3.82,-6.158,5.597,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,54,OH6,GLC,3,-4.988,-8.486,6.561,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,55,HO2,GLC,3,-0.715,-4.818,3.857,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,56,HO3,GLC,3,-1.365,-7.362,1.983,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,57,HO4,GLC,3,-4.371,-8.653,2.064,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,58,HO6,GLC,3,-4.175,-7.999,6.739,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,59,H1,GLC,3,-3.334,-4.53,4.349,H,353.0,2,4.59,b,d,glcp,glc,P
HETATM,60,H2,GLC,3,-1.443,-6.977,4.54,H,353.0,2,3.39,b,d,glcp,glc,P
HETATM,61,H3,GLC,3,-3.439,-6.228,2.308,H,353.0,2,3.67,b,d,glcp,glc,P
HETATM,62,H4,GLC,3,-3.549,-8.611,4.265,H,353.0,2,3.69,b,d,glcp,glc,P
HETATM,63,H5,GLC,3,-5.386,-6.131,4.186,H,353.0,2,3.64,b,d,glcp,glc,P
HETATM,64,H6S,GLC,3,-6.349,-6.949,6.258,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,65,H6R,GLC,3,-6.439,-8.266,5.081,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,66,C1,GLC,4,-0.391,-0.863,3.604,C,353.0,2,101.9,b,d,glcp,glc,P
HETATM,67,C2,GLC,4,1.107,-0.591,3.338,C,353.0,2,80.7,b,d,glcp,glc,P
HETATM,68,C3,GLC,4,1.264,0.246,2.051,C,353.0,2,75.8,b,d,glcp,glc,P
HETATM,69,C4,GLC,4,0.555,-0.419,0.848,C,353.0,2,79.3,b,d,glcp,glc,P
HETATM,70,C5,GLC,4,-0.926,-0.762,1.193,C,353.0,2,75.5,b,d,glcp,glc,P
HETATM,71,C6,GLC,4,-1.621,-1.606,0.11,C,353.0,2,61.1,b,d,glcp,glc,P
HETATM,72,O2,GLC,4,1.68,0.104,4.442,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,73,OH3,GLC,4,2.649,0.391,1.77,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,74,O4,GLC,4,0.625,0.483,-0.251,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,75,O5,GLC,4,-0.997,-1.505,2.454,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,76,OH6,GLC,4,-1.062,-2.917,0.064,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,77,HO3,GLC,4,3.056,0.514,2.634,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,78,HO6,GLC,4,-0.814,-3.116,0.973,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,79,H1,GLC,4,-0.925,0.08,3.842,H,353.0,2,4.66,b,d,glcp,glc,P
HETATM,80,H2,GLC,4,1.624,-1.563,3.206,H,353.0,2,3.69,b,d,glcp,glc,P
HETATM,81,H3,GLC,4,0.825,1.25,2.22,H,353.0,2,3.89,b,d,glcp,glc,P
HETATM,82,H4,GLC,4,1.091,-1.354,0.588,H,353.0,2,3.71,b,d,glcp,glc,P
HETATM,83,H5,GLC,4,-1.487,0.188,1.298,H,353.0,2,3.6,b,d,glcp,glc,P
HETATM,84,H6S,GLC,4,-2.703,-1.675,0.328,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,85,H6R,GLC,4,-1.539,-1.121,-0.882,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,86,C1,GLC,5,3.087,0.074,4.558,C,353.0,2,103.7,b,d,glcp,glc,P
HETATM,87,C2,GLC,5,3.56,1.258,5.431,C,353.0,2,74.9,b,d,glcp,glc,P
HETATM,88,C3,GLC,5,5.071,1.124,5.716,C,353.0,2,76.8,b,d,glcp,glc,P
HETATM,89,C4,GLC,5,5.415,-0.25,6.337,C,353.0,2,70.9,b,d,glcp,glc,P
HETATM,90,C5,GLC,5,4.838,-1.412,5.473,C,353.0,2,77.1,b,d,glcp,glc,P
HETATM,91,C6,GLC,5,4.971,-2.79,6.145,C,353.0,2,62.1,b,d,glcp,glc,P
HETATM,92,OH2,GLC,5,3.3,2.49,4.764,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,93,OH3,GLC,5,5.459,2.162,6.605,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,94,OH4,GLC,5,6.833,-0.343,6.43,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,95,O5,GLC,5,3.417,-1.185,5.198,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,96,OH6,GLC,5,4.12,-2.875,7.285,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,97,HO2,GLC,5,2.412,2.396,4.401,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,98,HO3,GLC,5,4.957,2.929,6.31,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,99,HO4,GLC,5,7.107,0.509,6.784,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,100,HO6,GLC,5,3.35,-2.34,7.063,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,101,H1,GLC,5,3.547,0.122,3.548,H,353.0,2,4.83,b,d,glcp,glc,P
HETATM,102,H2,GLC,5,3.005,1.233,6.39,H,353.0,2,3.33,b,d,glcp,glc,P
HETATM,103,H3,GLC,5,5.628,1.241,4.764,H,353.0,2,3.53,b,d,glcp,glc,P
HETATM,104,H4,GLC,5,4.978,-0.303,7.354,H,353.0,2,3.36,b,d,glcp,glc,P
HETATM,105,H5,GLC,5,5.394,-1.443,4.515,H,353.0,2,3.44,b,d,glcp,glc,P
HETATM,106,H6S,GLC,5,4.7,-3.585,5.424,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,107,H6R,GLC,5,6.02,-2.988,6.437,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,108,C1,GLB,6,1.234,0.022,-1.405,C,353.0,2,103.8,b,d,galp,gal,P
HETATM,109,C2,GLB,6,0.952,1.02,-2.524,C,353.0,2,71.8,b,d,galp,gal,P
HETATM,110,C3,GLB,6,1.787,0.739,-3.762,C,353.0,2,73.6,b,d,galp,gal,P
HETATM,111,C4,GLB,6,3.246,0.596,-3.396,C,353.0,2,69.5,b,d,galp,gal,P
HETATM,112,C5,GLB,6,3.404,-0.448,-2.29,C,353.0,2,76.2,b,d,galp,gal,P
HETATM,113,C6,GLB,6,4.824,-0.666,-1.816,C,353.0,2,61.8,b,d,galp,gal,P
HETATM,114,OH2,GLB,6,-0.43,0.953,-2.85,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,115,OH3,GLB,6,1.637,1.833,-4.675,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,116,O5,GLB,6,2.645,0.003,-1.155,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,117,OH6,GLB,6,5.404,0.526,-1.312,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,118,HO2,GLB,6,-1.009,1.698,-2.433,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,119,HO3,GLB,6,1.054,1.398,-5.487,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,120,HO6,GLB,6,5.848,0.702,-0.332,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,121,OH4,GLB,6,3.669,1.894,-2.996,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,122,HO4,GLB,6,3.526,2.593,-3.82,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,123,H5,GLB,6,3.066,-1.384,-2.64,H,353.0,2,3.72,b,d,galp,gal,P
HETATM,124,H6S,GLB,6,5.215,-1.38,-1.239,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,125,H6R,GLB,6,5.406,-0.983,-2.632,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,126,H1,GLB,6,0.864,-0.962,-1.694,H,353.0,2,4.47,b,d,galp,gal,P
HETATM,127,H2,GLB,6,1.192,2.012,-2.141,H,353.0,2,3.57,b,d,galp,gal,P
HETATM,128,H3,GLB,6,1.435,-0.185,-4.221,H,353.0,2,3.66,b,d,galp,gal,P
HETATM,129,H4,GLB,6,3.865,0.251,-4.224,H,353.0,2,3.95,b,d,galp,gal,P
