Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,48,3HM2,GDL,2,-5.013,-10.256,15.166,H,298.0,0,-1.0,a,d,glcpnac,glcnac,P
HETATM,49,C1,A2G,3,-2.32,-9.656,10.948,C,298.0,0,98.3,a,d,galpnac,galnac,P
HETATM,50,C2,A2G,3,-1.51,-10.926,10.744,C,298.0,0,50.2,a,d,galpnac,galnac,P
HETATM,51,C3,A2G,3,-1.857,-11.953,11.822,C,298.0,0,67.2,a,d,galpnac,galnac,P
HETATM,52,C4,A2G,3,-1.658,-11.346,13.189,C,298.0,0,77.1,a,d,galpnac,galnac,P
HETATM,53,C5,A2G,3,-2.461,-10.062,13.304,C,298.0,0,71.7,a,d,galpnac,galnac,P
HETATM,54,C6,A2G,3,-2.3,-9.338,14.631,C,298.0,0,59.8,a,d,galpnac,galnac,P
HETATM,55,CO2,A2G,3,-1.111,-11.078,8.337,C,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,56,CM2,A2G,3,-1.472,-11.789,7.063,C,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,57,H1,A2G,3,-2.196,-8.816,10.218,H,298.0,0,5.42,a,d,galpnac,galnac,P
HETATM,58,1HM2,A2G,3,-2.257,-11.8,6.92,H,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,59,HN2,A2G,3,-2.321,-12.108,9.374,H,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,60,HO3,A2G,3,-1.317,-13.506,11.162,H,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,61,HO4,A2G,3,-0.192,-10.468,13.673,H,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,62,HO6,A2G,3,-0.817,-8.174,14.468,H,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,63,H2,A2G,3,-0.597,-10.73,10.836,H,298.0,0,4.21,a,d,galpnac,galnac,P
HETATM,64,H3,A2G,3,-2.86,-12.208,11.681,H,298.0,0,3.93,a,d,galpnac,galnac,P
HETATM,65,H4,A2G,3,-2.063,-11.981,13.825,H,298.0,0,4.19,a,d,galpnac,galnac,P
HETATM,66,H5,A2G,3,-3.368,-10.323,13.265,H,298.0,0,3.94,a,d,galpnac,galnac,P
HETATM,67,H6R,A2G,3,-2.654,-9.967,15.375,H,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,68,H6S,A2G,3,-2.963,-8.583,14.665,H,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,69,2HM2,A2G,3,-1.229,-11.355,6.223,H,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,70,3HM2,A2G,3,-1.305,-12.562,6.934,H,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,71,N2,A2G,3,-1.724,-11.496,9.424,N,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,72,OH3,A2G,3,-1.063,-13.116,11.73,O,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,73,OH4,A2G,3,-0.258,-11.167,13.383,O,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,74,O5,A2G,3,-2.109,-9.134,12.269,O,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,75,OH6,A2G,3,-0.953,-8.97,14.895,O,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,76,OC2,A2G,3,-0.265,-10.173,8.325,O,298.0,0,-1.0,a,d,galpnac,galnac,P
HETATM,77,C,Missing monosaccharide,0,-11.023,-3.841,16.029,C,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,78,C,Missing monosaccharide,0,-11.287,-4.251,17.458,C,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,79,C,Missing monosaccharide,0,-11.305,-5.778,17.647,C,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,80,N,Missing monosaccharide,0,-12.571,-3.733,17.922,N,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,81,O,Missing monosaccharide,0,-11.82,-3.145,15.389,O,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,82,H,Missing monosaccharide,0,-10.484,-3.813,18.08,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,83,H,Missing monosaccharide,0,-10.352,-6.243,17.333,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,84,H,Missing monosaccharide,0,-11.462,-6.06,18.705,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,85,H,Missing monosaccharide,0,-12.112,-6.261,17.061,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,86,H,Missing monosaccharide,0,-13.212,-3.139,17.288,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,87,H,Missing monosaccharide,0,-12.937,-3.922,18.921,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,88,C,Missing monosaccharide,0,-2.825,-5.179,5.107,C,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,89,C,Missing monosaccharide,0,-3.165,-3.743,4.787,C,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,90,C,Missing monosaccharide,0,-1.991,-2.797,5.16,C,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,91,C,Missing monosaccharide,0,0.52,-2.246,4.793,C,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,92,C,Missing monosaccharide,0,1.76,-2.717,4.023,C,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,93,C,Missing monosaccharide,0,-0.678,-3.117,4.402,C,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,94,N,Missing monosaccharide,0,2.871,-1.779,4.263,N,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,95,O,Missing monosaccharide,0,-3.517,-5.862,5.876,O,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,96,H,Missing monosaccharide,0,-3.357,-3.681,3.7,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,97,H,Missing monosaccharide,0,-2.279,-1.747,4.959,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,98,H,Missing monosaccharide,0,-1.813,-2.839,6.255,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,99,H,Missing monosaccharide,0,-1.935,-5.579,4.621,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,100,H,Missing monosaccharide,0,0.293,-1.182,4.585,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,101,H,Missing monosaccharide,0,0.696,-2.32,5.886,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,102,H,Missing monosaccharide,0,2.046,-3.744,4.336,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,103,H,Missing monosaccharide,0,1.556,-2.78,2.934,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,104,H,Missing monosaccharide,0,-0.375,-4.165,4.587,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,105,H,Missing monosaccharide,0,-0.854,-3.049,3.31,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,106,H,Missing monosaccharide,0,3.78,-2.237,4.135,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
HETATM,107,H,Missing monosaccharide,0,2.856,-1.44,5.232,H,298.0,0,-1.0,missing_a_b,missing_L_D,missing_mono,missing_refornulated_mono,missing_p_f
