Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,27,C5,FUC,2,-2.997,-3.248,6.049,C,343.0,2,67.93,a,l,fucp,fuc,P
HETATM,28,C6,FUC,2,-3.292,-2.018,6.917,C,343.0,2,16.05,a,l,fucp,fuc,P
HETATM,29,O5,FUC,2,-2.109,-2.819,5.01,O,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,30,OH2,FUC,2,-2.325,-5.676,2.71,O,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,31,OH3,FUC,2,-4.965,-5.72,3.936,O,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,32,OH4,FUC,2,-4.981,-2.92,4.735,O,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,33,H5,FUC,2,-2.488,-3.988,6.696,H,343.0,2,4.15,a,l,fucp,fuc,P
HETATM,34,H1,FUC,2,-1.041,-3.436,3.41,H,343.0,2,5.12,a,l,fucp,fuc,P
HETATM,35,H2,FUC,2,-3.364,-3.9,2.863,H,343.0,2,3.81,a,l,fucp,fuc,P
HETATM,36,HO2,FUC,2,-3.067,-6.022,2.198,H,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,37,H3,FUC,2,-3.354,-5.854,5.214,H,343.0,2,3.9,a,l,fucp,fuc,P
HETATM,38,HO3,FUC,2,-5.466,-6.171,4.628,H,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,39,H4,FUC,2,-4.893,-4.257,6.304,H,343.0,2,3.82,a,l,fucp,fuc,P
HETATM,40,HO4,FUC,2,-5.814,-3.332,4.47,H,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,41,1H6,FUC,2,-3.988,-2.25,7.739,H,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,42,2H6,FUC,2,-2.358,-1.635,7.357,H,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,43,3H6,FUC,2,-3.732,-1.209,6.312,H,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,44,C1,GLA,3,1.762,-5.283,2.06,C,343.0,2,94.5,a,d,galp,gal,P
HETATM,45,C2,GLA,3,1.975,-4.655,0.686,C,343.0,2,69.07,a,d,galp,gal,P
HETATM,46,C3,GLA,3,0.686,-4.095,0.109,C,343.0,2,70.28,a,d,galp,gal,P
HETATM,47,C4,GLA,3,-0.414,-5.13,0.166,C,343.0,2,70.32,a,d,galp,gal,P
HETATM,48,C5,GLA,3,-0.551,-5.663,1.592,C,343.0,2,71.72,a,d,galp,gal,P
HETATM,49,C6,GLA,3,-1.609,-6.729,1.776,C,343.0,2,62.15,a,d,galp,gal,P
HETATM,50,OH2,GLA,3,2.938,-3.616,0.809,O,343.0,2,-1.0,a,d,galp,gal,P
HETATM,51,OH3,GLA,3,0.916,-3.729,-1.257,O,343.0,2,-1.0,a,d,galp,gal,P
HETATM,52,O5,GLA,3,0.708,-6.25,1.961,O,343.0,2,-1.0,a,d,galp,gal,P
HETATM,53,OH6,GLA,3,-1.367,-7.863,0.959,O,343.0,2,-1.0,a,d,galp,gal,P
HETATM,54,HO2,GLA,3,3.948,-3.891,0.503,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,55,HO3,GLA,3,0.878,-2.64,-1.23,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,56,HO6,GLA,3,-1.263,-8.905,1.26,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,57,OH4,GLA,3,-0.04,-6.137,-0.767,O,343.0,2,-1.0,a,d,galp,gal,P
HETATM,58,HO4,GLA,3,0.049,-5.697,-1.76,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,59,H5,GLA,3,-0.819,-4.873,2.237,H,343.0,2,4.33,a,d,galp,gal,P
HETATM,60,H6S,GLA,3,-2.004,-7.117,2.606,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,61,H6R,GLA,3,-2.541,-6.329,1.5,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,62,H1,GLA,3,2.691,-5.743,2.398,H,343.0,2,5.22,a,d,galp,gal,P
HETATM,63,H2,GLA,3,2.359,-5.435,0.029,H,343.0,2,3.88,a,d,galp,gal,P
HETATM,64,H3,GLA,3,0.392,-3.22,0.689,H,343.0,2,3.94,a,d,galp,gal,P
HETATM,65,H4,GLA,3,-1.393,-4.732,-0.101,H,343.0,2,4.0,a,d,galp,gal,P
