Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,36,HO2,FUC,2,-5.783,-5.458,10.187,H,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,37,H3,FUC,2,-7.376,-2.877,10.266,H,343.0,2,3.79,a,l,fucp,fuc,P
HETATM,38,HO3,FUC,2,-8.341,-3.993,11.918,H,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,39,H4,FUC,2,-9.844,-2.847,10.122,H,343.0,2,3.81,a,l,fucp,fuc,P
HETATM,40,HO4,FUC,2,-10.229,-5.064,10.05,H,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,41,1H6,FUC,2,-11.077,-1.838,8.032,H,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,42,2H6,FUC,2,-10.199,-1.836,6.48,H,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,43,3H6,FUC,2,-10.924,-3.343,7.085,H,343.0,2,-1.0,a,l,fucp,fuc,P
HETATM,44,C1,GLB,3,-2.863,-3.258,2.951,C,343.0,2,101.28,b,d,galp,gal,P
HETATM,45,C2,GLB,3,-1.412,-3.605,2.632,C,343.0,2,77.32,b,d,galp,gal,P
HETATM,46,C3,GLB,3,-1.292,-4.465,1.385,C,343.0,2,74.51,b,d,galp,gal,P
HETATM,47,C4,GLB,3,-2.221,-5.654,1.471,C,343.0,2,70.01,b,d,galp,gal,P
HETATM,48,C5,GLB,3,-3.645,-5.179,1.764,C,343.0,2,76.03,b,d,galp,gal,P
HETATM,49,C6,GLB,3,-4.671,-6.283,1.897,C,343.0,2,61.85,b,d,galp,gal,P
HETATM,50,OH2,GLB,3,-0.687,-2.395,2.453,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,51,OH3,GLB,3,0.059,-4.932,1.278,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,52,O5,GLB,3,-3.619,-4.474,3.016,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,53,OH6,GLB,3,-4.341,-7.191,2.936,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,54,HO2,GLB,3,-0.134,-2.098,3.271,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,55,HO3,GLB,3,0.442,-4.38,0.419,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,56,HO6,GLB,3,-4.943,-7.484,3.796,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,57,OH4,GLB,3,-1.691,-6.481,2.499,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,58,HO4,GLB,3,-0.676,-6.78,2.238,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,59,H5,GLB,3,-3.979,-4.565,0.975,H,343.0,2,3.7,b,d,galp,gal,P
HETATM,60,H6S,GLB,3,-5.667,-6.245,1.925,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,61,H6R,GLB,3,-4.7,-6.825,0.997,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,62,H1,GLB,3,-3.252,-2.584,2.187,H,343.0,2,4.52,b,d,galp,gal,P
HETATM,63,H2,GLB,3,-1.013,-4.149,3.489,H,343.0,2,3.7,b,d,galp,gal,P
HETATM,64,H3,GLB,3,-1.552,-3.861,0.516,H,343.0,2,3.87,b,d,galp,gal,P
HETATM,65,H4,GLB,3,-2.28,-6.221,0.541,H,343.0,2,3.92,b,d,galp,gal,P
