Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,83,OH4,GLC,5,12.396,0.131,-2.662,O,300.0,1,-1.0,b,d,glcp,glc,P
HETATM,84,O5,GLC,5,10.462,3.187,-1.758,O,300.0,1,-1.0,b,d,glcp,glc,P
HETATM,85,OH6,GLC,5,13.176,3.625,-1.363,O,300.0,1,-1.0,b,d,glcp,glc,P
HETATM,86,HO2,GLC,5,7.819,2.771,-4.46,H,300.0,1,-1.0,b,d,glcp,glc,P
HETATM,87,HO4,GLC,5,12.404,-0.293,-3.526,H,300.0,1,-1.0,b,d,glcp,glc,P
HETATM,88,HO6,GLC,5,12.458,4.102,-1.795,H,300.0,1,-1.0,b,d,glcp,glc,P
HETATM,89,H1,GLC,5,8.597,2.224,-1.954,H,300.0,1,4.77,b,d,glcp,glc,P
HETATM,90,H2,GLC,5,10.172,3.118,-4.469,H,300.0,1,3.48,b,d,glcp,glc,P
HETATM,91,H3,GLC,5,9.876,0.294,-3.259,H,300.0,1,3.67,b,d,glcp,glc,P
HETATM,92,H4,GLC,5,12.403,2.054,-3.435,H,300.0,1,3.67,b,d,glcp,glc,P
HETATM,93,H5,GLC,5,10.796,1.284,-0.914,H,300.0,1,3.49,b,d,glcp,glc,P
HETATM,94,H6S,GLC,5,12.223,2.828,0.299,H,300.0,1,-1.0,b,d,glcp,glc,P
HETATM,95,H6R,GLC,5,13.28,1.703,-0.564,H,300.0,1,-1.0,b,d,glcp,glc,P
HETATM,96,C1,GLA,6,10.744,-0.744,-5.305,C,300.0,1,100.23,a,d,galp,gal,P
HETATM,97,C2,GLA,6,11.61,-1.269,-6.446,C,300.0,1,69.83,a,d,galp,gal,P
HETATM,98,C3,GLA,6,11.173,-0.719,-7.793,C,300.0,1,70.7,a,d,galp,gal,P
HETATM,99,C4,GLA,6,9.686,-0.912,-7.987,C,300.0,1,70.46,a,d,galp,gal,P
HETATM,100,C5,GLA,6,8.927,-0.323,-6.799,C,300.0,1,72.04,a,d,galp,gal,P
HETATM,101,C6,GLA,6,7.423,-0.476,-6.863,C,300.0,1,61.15,a,d,galp,gal,P
HETATM,102,OH2,GLA,6,12.96,-0.904,-6.193,O,300.0,1,-1.0,a,d,galp,gal,P
HETATM,103,OH3,GLA,6,11.876,-1.419,-8.826,O,300.0,1,-1.0,a,d,galp,gal,P
HETATM,104,O5,GLA,6,9.37,-1.009,-5.616,O,300.0,1,-1.0,a,d,galp,gal,P
HETATM,105,OH6,GLA,6,7.031,-1.837,-6.94,O,300.0,1,-1.0,a,d,galp,gal,P
HETATM,106,HO2,GLA,6,13.576,-1.697,-5.768,H,300.0,1,-1.0,a,d,galp,gal,P
HETATM,107,HO3,GLA,6,12.559,-0.664,-9.215,H,300.0,1,-1.0,a,d,galp,gal,P
HETATM,108,HO6,GLA,6,6.356,-2.386,-6.283,H,300.0,1,-1.0,a,d,galp,gal,P
HETATM,109,OH4,GLA,6,9.498,-2.315,-8.124,O,300.0,1,-1.0,a,d,galp,gal,P
HETATM,110,HO4,GLA,6,10.068,-2.677,-8.979,H,300.0,1,-1.0,a,d,galp,gal,P
HETATM,111,H5,GLA,6,9.112,0.714,-6.744,H,300.0,1,4.25,a,d,galp,gal,P
HETATM,112,H6S,GLA,6,6.702,-0.054,-6.318,H,300.0,1,-1.0,a,d,galp,gal,P
HETATM,113,H6R,GLA,6,7.073,0.006,-7.73,H,300.0,1,-1.0,a,d,galp,gal,P
HETATM,114,H1,GLA,6,11.039,-1.226,-4.373,H,300.0,1,5.36,a,d,galp,gal,P
HETATM,115,H2,GLA,6,11.517,-2.355,-6.45,H,300.0,1,3.88,a,d,galp,gal,P
HETATM,116,H3,GLA,6,11.409,0.345,-7.832,H,300.0,1,3.89,a,d,galp,gal,P
HETATM,117,H4,GLA,6,9.299,-0.406,-8.871,H,300.0,1,4.03,a,d,galp,gal,P
