Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,84,OH2,GLA,4,-2.673,-3.478,3.617,O,343.0,2,-1.0,a,d,galp,gal,P
HETATM,85,OH3,GLA,4,-0.904,-2.35,1.625,O,343.0,2,-1.0,a,d,galp,gal,P
HETATM,86,O5,GLA,4,-2.974,-5.789,0.824,O,343.0,2,-1.0,a,d,galp,gal,P
HETATM,87,OH6,GLA,4,-1.643,-6.401,-1.578,O,343.0,2,-1.0,a,d,galp,gal,P
HETATM,88,HO2,GLA,4,-2.196,-3.832,4.532,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,89,HO3,GLA,4,-1.333,-1.374,1.849,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,90,HO6,GLA,4,-1.53,-7.475,-1.726,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,91,O4,GLA,4,-0.56,-4.489,0.121,O,343.0,2,-1.0,a,d,galp,gal,P
HETATM,92,H5,GLA,4,-3.876,-4.319,-0.33,H,343.0,2,4.51,a,d,galp,gal,P
HETATM,93,H6S,GLA,4,-3.5,-6.214,-2.017,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,94,H6R,GLA,4,-2.815,-4.968,-2.351,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,95,H1,GLA,4,-3.384,-5.937,2.87,H,343.0,2,4.91,a,d,galp,gal,P
HETATM,96,H2,GLA,4,-1.335,-4.69,2.619,H,343.0,2,3.74,a,d,galp,gal,P
HETATM,97,H3,GLA,4,-2.939,-2.514,1.24,H,343.0,2,3.9,a,d,galp,gal,P
HETATM,98,H4,GLA,4,-1.816,-3.18,-0.856,H,343.0,2,4.21,a,d,galp,gal,P
HETATM,99,C1,BM7,5,0.469,-3.99,-0.658,C,343.0,2,100.99,b,d,manpnac,mannac,P
HETATM,100,C2,BM7,5,1.758,-4.703,-0.259,C,343.0,2,54.14,b,d,manpnac,mannac,P
HETATM,101,C3,BM7,5,2.893,-4.412,-1.226,C,343.0,2,72.83,b,d,manpnac,mannac,P
HETATM,102,C4,BM7,5,2.451,-4.658,-2.651,C,343.0,2,68.03,b,d,manpnac,mannac,P
HETATM,103,C5,BM7,5,1.172,-3.872,-2.939,C,343.0,2,77.05,b,d,manpnac,mannac,P
HETATM,104,C6,BM7,5,0.612,-4.054,-4.333,C,343.0,2,61.07,b,d,manpnac,mannac,P
HETATM,105,OH3,BM7,5,3.991,-5.28,-0.919,O,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,106,OH4,BM7,5,3.446,-4.241,-3.573,O,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,107,O5,BM7,5,0.166,-4.325,-2.018,O,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,108,OH6,BM7,5,0.306,-5.412,-4.609,O,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,109,HO3,BM7,5,4.735,-4.599,-0.506,H,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,110,HO4,BM7,5,4.059,-5.095,-3.861,H,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,111,HO6,BM7,5,-0.644,-5.84,-4.929,H,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,112,H5,BM7,5,1.363,-2.84,-2.835,H,343.0,2,3.39,b,d,manpnac,mannac,P
HETATM,113,H6S,BM7,5,-0.097,-3.549,-4.821,H,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,114,H6R,BM7,5,1.336,-3.743,-5.03,H,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,115,H2,BM7,5,2.028,-4.348,0.736,H,343.0,2,4.59,b,d,manpnac,mannac,P
HETATM,116,H3,BM7,5,3.194,-3.371,-1.113,H,343.0,2,3.79,b,d,manpnac,mannac,P
HETATM,117,H1,BM7,5,0.593,-2.915,-0.528,H,343.0,2,4.91,b,d,manpnac,mannac,P
HETATM,118,H4,BM7,5,2.276,-5.728,-2.763,H,343.0,2,3.5,b,d,manpnac,mannac,P
HETATM,119,N2,BM7,5,1.507,-6.125,-0.22,N,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,120,CO2,BM7,5,2.071,-6.894,0.765,C,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,121,CM2,BM7,5,1.724,-8.368,0.673,C,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,122,OC2,BM7,5,2.794,-6.462,1.642,O,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,123,HN2,BM7,5,0.904,-6.561,-0.933,H,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,124,1HM2,BM7,5,2.201,-8.941,1.501,H,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,125,2HM2,BM7,5,2.087,-8.79,-0.292,H,343.0,2,-1.0,b,d,manpnac,mannac,P
HETATM,126,3HM2,BM7,5,0.622,-8.512,0.743,H,343.0,2,-1.0,b,d,manpnac,mannac,P
