Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,29,OH2,GLC,2,-6.75,-6.229,5.394,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,30,OH3,GLC,2,-5.827,-4.66,3.143,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,31,O4,GLC,2,-2.946,-4.793,2.826,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,32,O5,GLC,2,-3.412,-5.194,6.404,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,33,OH6,GLC,2,-1.443,-3.337,5.64,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,34,HO2,GLC,2,-7.603,-5.824,5.938,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,35,HO3,GLC,2,-6.211,-5.442,2.488,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,36,HO6,GLC,2,-1.004,-2.823,6.496,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,37,H5,GLC,2,-2.57,-6.346,4.898,H,343.0,2,4.05,a,d,glcp,glc,P
HETATM,38,H6S,GLC,2,-0.56,-5.031,5.799,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,39,H6R,GLC,2,-0.853,-4.789,4.388,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,40,H1,GLC,2,-5.092,-5.874,7.451,H,343.0,2,5.06,a,d,glcp,glc,P
HETATM,41,H3,GLC,2,-4.83,-6.403,3.68,H,343.0,2,3.88,a,d,glcp,glc,P
HETATM,42,H4,GLC,2,-3.79,-3.637,4.304,H,343.0,2,3.76,a,d,glcp,glc,P
HETATM,43,H2,GLC,2,-5.86,-4.394,5.708,H,343.0,2,3.57,a,d,glcp,glc,P
HETATM,44,C1,GLB,3,-2.617,-3.611,2.188,C,343.0,2,102.7,b,d,galp,gal,P
HETATM,45,C2,GLB,3,-1.734,-3.946,0.989,C,343.0,2,77.1,b,d,galp,gal,P
HETATM,46,C3,GLB,3,-1.53,-2.747,0.078,C,343.0,2,73.0,b,d,galp,gal,P
HETATM,47,C4,GLB,3,-2.858,-2.116,-0.272,C,343.0,2,79.7,b,d,galp,gal,P
HETATM,48,C5,GLB,3,-3.636,-1.801,1.006,C,343.0,2,73.9,b,d,galp,gal,P
HETATM,49,C6,GLB,3,-5.0,-1.183,0.787,C,343.0,2,-1.0,b,d,galp,gal,P
HETATM,50,O2,GLB,3,-0.477,-4.405,1.469,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,51,OH3,GLB,3,-0.888,-3.188,-1.124,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,52,O5,GLB,3,-3.84,-3.038,1.708,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,53,OH6,GLB,3,-5.843,-2.023,0.014,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,54,HO3,GLB,3,0.111,-2.76,-1.041,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,55,HO6,GLB,3,-6.832,-2.406,0.267,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,56,O4,GLB,3,-3.522,-3.058,-1.105,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,57,H5,GLB,3,-3.092,-1.106,1.585,H,343.0,2,3.72,b,d,galp,gal,P
HETATM,58,H6S,GLB,3,-5.627,-0.746,1.428,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,59,H6R,GLB,3,-4.88,-0.281,0.261,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,60,H1,GLB,3,-2.086,-2.926,2.85,H,343.0,2,4.61,b,d,galp,gal,P
HETATM,61,H2,GLB,3,-2.23,-4.743,0.435,H,343.0,2,3.71,b,d,galp,gal,P
HETATM,62,H3,GLB,3,-0.905,-2.017,0.593,H,343.0,2,3.8,b,d,galp,gal,P
HETATM,63,H4,GLB,3,-2.757,-1.169,-0.803,H,343.0,2,4.13,b,d,galp,gal,P
HETATM,64,C1,GLC,4,-0.078,-5.714,1.082,C,343.0,2,105.1,a,d,glcp,glc,P
HETATM,65,C2,GLC,4,1.218,-6.213,1.716,C,343.0,2,74.9,a,d,glcp,glc,P
HETATM,66,C3,GLC,4,2.428,-5.439,1.223,C,343.0,2,76.5,a,d,glcp,glc,P
HETATM,67,C4,GLC,4,2.444,-5.386,-0.288,C,343.0,2,78.5,a,d,glcp,glc,P
HETATM,68,C5,GLC,4,1.109,-4.845,-0.801,C,343.0,2,75.7,a,d,glcp,glc,P
HETATM,69,C6,GLC,4,0.991,-4.764,-2.307,C,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,70,OH2,GLC,4,1.107,-6.086,3.128,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,71,OH3,GLC,4,3.614,-6.1,1.681,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,72,OH4,GLC,4,3.478,-4.534,-0.757,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,73,O5,GLC,4,0.075,-5.732,-0.343,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,74,OH6,GLC,4,1.159,-6.033,-2.921,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,75,HO2,GLC,4,0.854,-7.008,3.651,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,76,HO3,GLC,4,4.007,-5.411,2.428,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,77,HO4,GLC,4,4.359,-5.129,-1.001,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,78,HO6,GLC,4,0.481,-6.554,-3.596,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,79,H5,GLC,4,0.969,-3.862,-0.445,H,343.0,2,4.0,a,d,glcp,glc,P
HETATM,80,H6S,GLC,4,0.313,-4.313,-2.884,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,81,H6R,GLC,4,1.747,-4.131,-2.671,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,82,H1,GLC,4,-0.906,-6.348,1.4,H,343.0,2,5.27,a,d,glcp,glc,P
HETATM,83,H3,GLC,4,2.384,-4.426,1.623,H,343.0,2,3.65,a,d,glcp,glc,P
HETATM,84,H4,GLC,4,2.613,-6.398,-0.653,H,343.0,2,3.38,a,d,glcp,glc,P
HETATM,85,H2,GLC,4,1.325,-7.265,1.449,H,343.0,2,3.48,a,d,glcp,glc,P
HETATM,86,C1,GLC,5,-3.691,-2.706,-2.463,C,343.0,2,99.1,b,d,glcp,glc,P
HETATM,87,C2,GLC,5,-4.261,-3.912,-3.244,C,343.0,2,72.4,b,d,glcp,glc,P
HETATM,88,C3,GLC,5,-4.624,-3.478,-4.68,C,343.0,2,75.4,b,d,glcp,glc,P
HETATM,89,C4,GLC,5,-5.578,-2.26,-4.684,C,343.0,2,70.5,b,d,glcp,glc,P
HETATM,90,C5,GLC,5,-5.009,-1.104,-3.808,C,343.0,2,72.7,b,d,glcp,glc,P
HETATM,91,C6,GLC,5,-6.005,0.052,-3.609,C,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,92,OH2,GLC,5,-3.301,-4.964,-3.283,O,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,93,OH3,GLC,5,-5.242,-4.572,-5.342,O,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,94,OH4,GLC,5,-5.741,-1.841,-6.035,O,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,95,O5,GLC,5,-4.635,-1.604,-2.483,O,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,96,OH6,GLC,5,-7.1,-0.365,-2.797,O,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,97,HO2,GLC,5,-2.941,-5.009,-2.39,H,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,98,HO3,GLC,5,-4.749,-5.343,-5.041,H,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,99,HO4,GLC,5,-5.883,-2.657,-6.525,H,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,100,HO6,GLC,5,-6.725,-1.004,-2.181,H,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,101,H1,GLC,5,-2.719,-2.384,-2.89,H,343.0,2,4.61,b,d,glcp,glc,P
HETATM,102,H2,GLC,5,-5.176,-4.266,-2.728,H,343.0,2,3.32,b,d,glcp,glc,P
HETATM,103,H3,GLC,5,-3.693,-3.211,-5.221,H,343.0,2,3.58,b,d,glcp,glc,P
HETATM,104,H4,GLC,5,-6.56,-2.573,-4.277,H,343.0,2,3.59,b,d,glcp,glc,P
HETATM,105,H5,GLC,5,-4.109,-0.697,-4.311,H,343.0,2,3.45,b,d,glcp,glc,P
HETATM,106,H6S,GLC,5,-5.493,0.907,-3.126,H,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,107,H6R,GLC,5,-6.374,0.428,-4.583,H,343.0,2,-1.0,b,d,glcp,glc,P
