Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,32,HO3,XYP,2,-8.455,4.587,-7.376,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,33,OH4,XYP,2,-5.876,5.43,-9.511,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,34,HO4,XYP,2,-6.233,6.346,-9.04,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,35,H5A,XYP,2,-3.622,3.966,-9.47,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,36,H5E,XYP,2,-4.895,2.95,-10.015,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,37,H4,XYP,2,-4.853,5.078,-7.758,H,300.0,1,3.632,b,d,xylp,xyl,P
HETATM,38,H3,XYP,2,-7.199,3.307,-8.562,H,300.0,1,3.445,b,d,xylp,xyl,P
HETATM,39,H2,XYP,2,-5.503,3.293,-6.038,H,300.0,1,3.303,b,d,xylp,xyl,P
HETATM,40,H1,XYP,2,-5.748,1.289,-8.322,H,300.0,1,4.714,b,d,xylp,xyl,P
HETATM,41,C1,XYP,3,-0.188,-1.437,-8.929,C,300.0,1,104.7,b,d,xylp,xyl,P
HETATM,42,C2,XYP,3,-0.04,-1.313,-10.432,C,300.0,1,74.5,b,d,xylp,xyl,P
HETATM,43,C3,XYP,3,1.438,-1.392,-10.798,C,300.0,1,74.97,b,d,xylp,xyl,P
HETATM,44,C4,XYP,3,2.224,-0.296,-10.06,C,300.0,1,77.64,b,d,xylp,xyl,P
HETATM,45,C5,XYP,3,1.925,-0.44,-8.551,C,300.0,1,64.29,b,d,xylp,xyl,P
HETATM,46,OH2,XYP,3,-0.787,-2.37,-11.055,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,47,OH3,XYP,3,1.594,-1.243,-12.212,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,48,O5,XYP,3,0.527,-0.402,-8.276,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,49,HO2,XYP,3,-0.591,-2.417,-12.126,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,50,HO3,XYP,3,1.841,-2.21,-12.65,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,51,O4,XYP,3,3.621,-0.403,-10.307,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,52,H5A,XYP,3,2.364,0.438,-8.085,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,53,H5E,XYP,3,2.391,-1.278,-8.051,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,54,H4,XYP,3,1.867,0.675,-10.404,H,300.0,1,3.811,b,d,xylp,xyl,P
HETATM,55,H3,XYP,3,1.819,-2.371,-10.507,H,300.0,1,3.562,b,d,xylp,xyl,P
HETATM,56,H2,XYP,3,-0.448,-0.362,-10.773,H,300.0,1,3.396,b,d,xylp,xyl,P
HETATM,57,H1,XYP,3,0.203,-2.401,-8.603,H,300.0,1,4.356,b,d,xylp,xyl,P
HETATM,58,C1,XYP,4,4.344,0.812,-10.458,C,300.0,1,103.08,b,d,xylp,xyl,P
HETATM,59,C2,XYP,4,5.843,0.598,-10.382,C,300.0,1,74.04,b,d,xylp,xyl,P
HETATM,60,C3,XYP,4,6.55,1.939,-10.548,C,300.0,1,76.92,b,d,xylp,xyl,P
HETATM,61,C4,XYP,4,6.139,2.59,-11.879,C,300.0,1,70.44,b,d,xylp,xyl,P
HETATM,62,C5,XYP,4,4.597,2.666,-11.906,C,300.0,1,66.47,b,d,xylp,xyl,P
HETATM,63,OH2,XYP,4,6.156,-0.001,-9.114,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,64,OH3,XYP,4,7.966,1.745,-10.511,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,65,O5,XYP,4,3.992,1.392,-11.702,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,66,HO2,XYP,4,7.233,-0.036,-8.946,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,67,HO3,XYP,4,8.354,2.108,-9.559,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,68,OH4,XYP,4,6.709,3.886,-12.02,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,69,HO4,XYP,4,7.754,3.793,-12.316,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,70,H5A,XYP,4,4.341,2.981,-12.915,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,71,H5E,XYP,4,4.145,3.411,-11.264,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,72,H4,XYP,4,6.48,1.952,-12.694,H,300.0,1,3.632,b,d,xylp,xyl,P
HETATM,73,H3,XYP,4,6.265,2.589,-9.721,H,300.0,1,3.429,b,d,xylp,xyl,P
HETATM,74,H2,XYP,4,6.166,-0.084,-11.168,H,300.0,1,3.256,b,d,xylp,xyl,P
HETATM,75,H1,XYP,4,4.031,1.477,-9.652,H,300.0,1,4.461,b,d,xylp,xyl,P
