Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,82,HO6,BM3,4,1.841,-16.916,-5.885,H,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,83,H5,BM3,4,-2.236,-17.769,-5.63,H,343.0,2,4.056,a,d,manpnac,mannac,P
HETATM,84,H6S,BM3,4,0.068,-17.641,-4.51,H,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,85,H6R,BM3,4,-0.174,-18.88,-5.245,H,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,86,H1,BM3,4,-2.572,-14.539,-7.227,H,343.0,2,5.231,a,d,manpnac,mannac,P
HETATM,87,H2,BM3,4,-3.853,-16.004,-8.751,H,343.0,2,4.489,a,d,manpnac,mannac,P
HETATM,88,H3,BM3,4,-3.68,-18.158,-7.719,H,343.0,2,4.226,a,d,manpnac,mannac,P
HETATM,89,H4,BM3,4,-0.708,-18.018,-8.234,H,343.0,2,3.782,a,d,manpnac,mannac,P
HETATM,90,N2,BM3,4,-1.864,-15.869,-9.358,N,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,91,CO2,BM3,4,-2.07,-14.729,-10.092,C,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,92,CM2,BM3,4,-0.94,-14.396,-11.048,C,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,93,OC2,BM3,4,-3.063,-14.032,-10.01,O,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,94,HN2,BM3,4,-0.996,-16.41,-9.481,H,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,95,1HM2,BM3,4,-1.157,-13.459,-11.609,H,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,96,2HM2,BM3,4,-0.806,-15.218,-11.787,H,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,97,3HM2,BM3,4,0.011,-14.25,-10.487,H,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,98,C1,GLB,5,-9.303,-12.289,3.089,C,343.0,2,104.0,b,d,galp,gal,P
HETATM,99,C2,GLB,5,-9.459,-10.81,3.43,C,343.0,2,71.7,b,d,galp,gal,P
HETATM,100,C3,GLB,5,-10.775,-10.522,4.131,C,343.0,2,73.4,b,d,galp,gal,P
HETATM,101,C4,GLB,5,-11.93,-11.116,3.357,C,343.0,2,69.5,b,d,galp,gal,P
HETATM,102,C5,GLB,5,-11.673,-12.601,3.101,C,343.0,2,76.0,b,d,galp,gal,P
HETATM,103,C6,GLB,5,-12.751,-13.308,2.31,C,343.0,2,61.8,b,d,galp,gal,P
HETATM,104,OH2,GLB,5,-8.375,-10.423,4.264,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,105,OH3,GLB,5,-10.949,-9.102,4.217,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,106,O5,GLB,5,-10.455,-12.709,2.346,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,107,OH6,GLB,5,-12.942,-12.721,1.033,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,108,HO2,GLB,5,-7.608,-9.934,3.777,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,109,HO3,GLB,5,-10.826,-8.904,5.282,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,110,HO6,GLB,5,-12.891,-13.197,0.053,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,111,OH4,GLB,5,-12.017,-10.356,2.158,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,112,HO4,GLB,5,-12.192,-9.308,2.404,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,113,H5,GLB,5,-11.608,-13.11,4.023,H,343.0,2,3.684,b,d,galp,gal,P
HETATM,114,H6S,GLB,5,-12.908,-14.28,2.147,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,115,H6R,GLB,5,-13.659,-13.232,2.835,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,116,H1,GLB,5,-9.187,-12.864,4.007,H,343.0,2,4.449,b,d,galp,gal,P
HETATM,117,H2,GLB,5,-9.417,-10.255,2.492,H,343.0,2,3.548,b,d,galp,gal,P
HETATM,118,H3,GLB,5,-10.745,-10.959,5.13,H,343.0,2,3.648,b,d,galp,gal,P
HETATM,119,H4,GLB,5,-12.878,-11.063,3.891,H,343.0,2,3.936,b,d,galp,gal,P
