Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,29,H1,NAG,1,-3.954,4.102,-1.528,H,323.0,1,4.67,b,d,glcpnac,glcnac,P
HETATM,30,C1,RAM,2,-3.25,-0.492,-0.087,C,323.0,1,102.6,a,l,rhap,rha,P
HETATM,31,C2,RAM,2,-2.782,-1.867,-0.629,C,323.0,1,71.8,a,l,rhap,rha,P
HETATM,32,C3,RAM,2,-1.806,-2.571,0.344,C,323.0,1,81.8,a,l,rhap,rha,P
HETATM,33,C4,RAM,2,-2.325,-2.587,1.8,C,323.0,1,72.3,a,l,rhap,rha,P
HETATM,34,C5,RAM,2,-2.677,-1.144,2.254,C,323.0,1,70.5,a,l,rhap,rha,P
HETATM,35,C6,RAM,2,-3.331,-1.096,3.641,C,323.0,1,17.9,a,l,rhap,rha,P
HETATM,36,OH2,RAM,2,-3.908,-2.715,-0.833,O,323.0,1,-1.0,a,l,rhap,rha,P
HETATM,37,OH3,RAM,2,-1.588,-3.915,-0.071,O,323.0,1,-1.0,a,l,rhap,rha,P
HETATM,38,OH4,RAM,2,-1.323,-3.159,2.641,O,323.0,1,-1.0,a,l,rhap,rha,P
HETATM,39,O5,RAM,2,-3.623,-0.544,1.321,O,323.0,1,-1.0,a,l,rhap,rha,P
HETATM,40,H1,RAM,2,-4.128,-0.16,-0.674,H,323.0,1,4.73,a,l,rhap,rha,P
HETATM,41,H2,RAM,2,-2.279,-1.717,-1.603,H,323.0,1,3.87,a,l,rhap,rha,P
HETATM,42,H3,RAM,2,-0.839,-2.027,0.318,H,323.0,1,3.65,a,l,rhap,rha,P
HETATM,43,H4,RAM,2,-3.243,-3.206,1.841,H,323.0,1,3.35,a,l,rhap,rha,P
HETATM,44,H5,RAM,2,-1.751,-0.534,2.274,H,323.0,1,3.87,a,l,rhap,rha,P
HETATM,45,1H6,RAM,2,-3.603,-0.059,3.91,H,323.0,1,-1.0,a,l,rhap,rha,P
HETATM,46,2H6,RAM,2,-2.664,-1.475,4.435,H,323.0,1,-1.0,a,l,rhap,rha,P
HETATM,47,3H6,RAM,2,-4.265,-1.688,3.666,H,323.0,1,-1.0,a,l,rhap,rha,P
HETATM,48,HO2,RAM,2,-3.54,-3.602,-0.755,H,323.0,1,-1.0,a,l,rhap,rha,P
HETATM,49,HO3,RAM,2,-1.107,-4.314,0.662,H,323.0,1,-1.0,a,l,rhap,rha,P
HETATM,50,HO4,RAM,2,-1.641,-3.048,3.541,H,323.0,1,-1.0,a,l,rhap,rha,P
