Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,92,HO3,FUC,4,1.027,-3.752,9.09,H,323.0,1,-1.0,a,l,fucp,fuc,P
HETATM,93,H4,FUC,4,2.416,-5.375,7.597,H,323.0,1,3.73,a,l,fucp,fuc,P
HETATM,94,HO4,FUC,4,3.848,-4.197,8.874,H,323.0,1,-1.0,a,l,fucp,fuc,P
HETATM,95,1H6,FUC,4,3.906,-6.669,5.861,H,323.0,1,-1.0,a,l,fucp,fuc,P
HETATM,96,2H6,FUC,4,4.367,-5.808,4.369,H,323.0,1,-1.0,a,l,fucp,fuc,P
HETATM,97,3H6,FUC,4,5.199,-5.439,5.897,H,323.0,1,-1.0,a,l,fucp,fuc,P
HETATM,98,C1,BMA,5,1.088,0.724,2.982,C,323.0,1,103.5,b,d,manp,man,P
HETATM,99,C2,BMA,5,1.962,1.922,3.34,C,323.0,1,76.5,b,d,manp,man,P
HETATM,100,C3,BMA,5,1.139,3.172,3.598,C,323.0,1,72.9,b,d,manp,man,P
HETATM,101,C4,BMA,5,0.172,3.414,2.461,C,323.0,1,68.3,b,d,manp,man,P
HETATM,102,C5,BMA,5,-0.664,2.158,2.216,C,323.0,1,77.4,b,d,manp,man,P
HETATM,103,C6,BMA,5,-1.659,2.265,1.082,C,323.0,1,62.4,b,d,manp,man,P
HETATM,104,OH3,BMA,5,2.026,4.292,3.705,O,323.0,1,-1.0,b,d,manp,man,P
HETATM,105,OH4,BMA,5,-0.71,4.484,2.761,O,323.0,1,-1.0,b,d,manp,man,P
HETATM,106,O5,BMA,5,0.239,1.09,1.886,O,323.0,1,-1.0,b,d,manp,man,P
HETATM,107,OH6,BMA,5,-1.025,2.557,-0.153,O,323.0,1,-1.0,b,d,manp,man,P
HETATM,108,HO3,BMA,5,1.97,4.55,4.762,H,323.0,1,-1.0,b,d,manp,man,P
HETATM,109,HO4,BMA,5,-0.328,5.407,2.324,H,323.0,1,-1.0,b,d,manp,man,P
HETATM,110,HO6,BMA,5,-1.079,2.002,-1.09,H,323.0,1,-1.0,b,d,manp,man,P
HETATM,111,OH2,BMA,5,2.868,2.16,2.269,O,323.0,1,-1.0,b,d,manp,man,P
HETATM,112,HO2,BMA,5,2.308,2.417,1.37,H,323.0,1,-1.0,b,d,manp,man,P
HETATM,113,H5,BMA,5,-1.23,1.94,3.08,H,323.0,1,3.36,b,d,manp,man,P
HETATM,114,H6S,BMA,5,-2.417,1.67,0.822,H,323.0,1,-1.0,b,d,manp,man,P
HETATM,115,H6R,BMA,5,-2.326,3.05,1.291,H,323.0,1,-1.0,b,d,manp,man,P
HETATM,116,H2,BMA,5,2.517,1.659,4.241,H,323.0,1,4.37,b,d,manp,man,P
HETATM,117,H3,BMA,5,0.584,3.042,4.526,H,323.0,1,3.58,b,d,manp,man,P
HETATM,118,H1,BMA,5,0.508,0.423,3.855,H,323.0,1,4.9,b,d,manp,man,P
HETATM,119,H4,BMA,5,0.757,3.662,1.575,H,323.0,1,3.44,b,d,manp,man,P
